time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1501868630221000000,1028850.0,900358.0,,,,,,,,,,,,,,,,,,,,,,
1501868630224000000,1189434.0,882539.0,,,,,,,,,,,,,,,,,,,,,,
1501868630227000000,1268600.0,730181.0,,,,,,,,,,,,,,,,,,,,,,
1501868630231000000,772727.0,1083040.0,,,,,,,,,,,,,,,,,,,,,,
1501868630234000000,834809.0,952240.0,,,,,,,,,,,,,,,,,,,,,,
1501868630236000000,1398472.0,1045818.0,,,,,,,,,,,,,,,,,,,,,,
1501868630238000000,1103703.0,895483.0,,,,,,,,,,,,,,,,,,,,,,
1501868630241000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630243000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630246000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630248000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630251000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630253000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630256000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630258000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630261000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630263000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630266000000,8389514.0,8020823.0,,,,,,,,,,,,,,,,,,,,,,
1501868630268000000,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1501868630516000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630518000000,,,,,,,7.0,6.0,,,,,,,,,,,,,,,,
1501868630520000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630522000000,,,,,,,4326125.0,6559253.0,,,,,,,,,,,,,,,,
1501868630525000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630527000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630529000000,,,,,,,912213.0,751336.0,,,,,,,,,,,,,,,,
1501868630532000000,,,,,,,721846.0,930249.0,,,,,,,,,,,,,,,,
1501868630534000000,,,,,,,653938.0,1040938.0,,,,,,,,,,,,,,,,
1501868630536000000,,,,,,,810471.0,827614.0,,,,,,,,,,,,,,,,
1501868630539000000,,,,,,,1069566.0,720050.0,,,,,,,,,,,,,,,,
1501868630541000000,,,,,,,1353980.0,1013958.0,,,,,,,,,,,,,,,,
1501868630543000000,,,,,,,872459.0,869159.0,,,,,,,,,,,,,,,,
1501868630546000000,,,,,,,978291.0,945670.0,,,,,,,,,,,,,,,,
1501868630548000000,,,,,,,1203120.0,538573.0,,,,,,,,,,,,,,,,
1501868630550000000,,,,,,,566511.0,714506.0,,,,,,,,,,,,,,,,
1501868630553000000,,,,,,,1098866.0,1055001.0,,,,,,,,,,,,,,,,
1501868630555000000,,,,,,,816928.0,667711.0,,,,,,,,,,,,,,,,
1501868630557000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630560000000,,,,,,,1372295.0,896753.0,,,,,,,,,,,,,,,,
1501868630562000000,,,,,,,1146990.0,1074728.0,,,,,,,,,,,,,,,,
1501868630565000000,,,,,,,537367.0,615614.0,,,,,,,,,,,,,,,,
1501868630567000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630570000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630572000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630574000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630577000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630579000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630581000000,,,,,,,191.0,2108.0,,,,,,,,,,,,,,,,
1501868630583000000,,,,,,,1.0,726.0,,,,,,,,,,,,,,,,
1501868630586000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630588000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630591000000,,,,,,,8335511.0,7553976.0,,,,,,,,,,,,,,,,
1501868630593000000,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
1501868630865000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630867000000,,,,,,,,,6.0,4.0,,,,,,,,,,,,,,
1501868630870000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630872000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630875000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630877000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630880000000,,,,,,,,,1929284.0,989879.0,,,,,,,,,,,,,,
1501868630882000000,,,,,,,,,1408078.0,1221128.0,,,,,,,,,,,,,,
1501868630885000000,,,,,,,,,1317044.0,756606.0,,,,,,,,,,,,,,
1501868630887000000,,,,,,,,,1379225.0,956289.0,,,,,,,,,,,,,,
1501868630890000000,,,,,,,,,572295.0,813955.0,,,,,,,,,,,,,,
1501868630892000000,,,,,,,,,802167.0,788254.0,,,,,,,,,,,,,,
1501868630895000000,,,,,,,,,724651.0,1143080.0,,,,,,,,,,,,,,
1501868630897000000,,,,,,,,,731105.0,739886.0,,,,,,,,,,,,,,
1501868630899000000,,,,,,,,,818064.0,1227149.0,,,,,,,,,,,,,,
1501868630902000000,,,,,,,,,668440.0,1188655.0,,,,,,,,,,,,,,
1501868630904000000,,,,,,,,,743671.0,1178357.0,,,,,,,,,,,,,,
1501868630906000000,,,,,,,,,441540.0,1110435.0,,,,,,,,,,,,,,
1501868630909000000,,,,,,,,,1042494.0,811799.0,,,,,,,,,,,,,,
1501868630911000000,,,,,,,,,942768.0,407906.0,,,,,,,,,,,,,,
1501868630913000000,,,,,,,,,492007.0,634591.0,,,,,,,,,,,,,,
1501868630916000000,,,,,,,,,488358.0,1058310.0,,,,,,,,,,,,,,
1501868630918000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630921000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630923000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630925000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630927000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630930000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630932000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630935000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630938000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630940000000,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
1501868630942000000,,,,,,,,,7410805.0,7519828.0,,,,,,,,,,,,,,
1501868630944000000,,,,,,,,,7615460.0,6981565.0,,,,,,,,,,,,,,
1501868631153000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631155000000,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,
1501868631158000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631160000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631162000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631165000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631167000000,,,,,,,,,,,,,,,1078126.0,1103317.0,,,,,,,,
1501868631170000000,,,,,,,,,,,,,,,1720918.0,1120520.0,,,,,,,,
1501868631172000000,,,,,,,,,,,,,,,1685928.0,981829.0,,,,,,,,
1501868631174000000,,,,,,,,,,,,,,,1540785.0,684310.0,,,,,,,,
1501868631177000000,,,,,,,,,,,,,,,910077.0,604132.0,,,,,,,,
1501868631179000000,,,,,,,,,,,,,,,575425.0,744623.0,,,,,,,,
1501868631182000000,,,,,,,,,,,,,,,830932.0,1191021.0,,,,,,,,
1501868631184000000,,,,,,,,,,,,,,,914498.0,1159614.0,,,,,,,,
1501868631187000000,,,,,,,,,,,,,,,680870.0,786308.0,,,,,,,,
1501868631189000000,,,,,,,,,,,,,,,1157550.0,559863.0,,,,,,,,
1501868631191000000,,,,,,,,,,,,,,,423164.0,957716.0,,,,,,,,
1501868631194000000,,,,,,,,,,,,,,,968882.0,672967.0,,,,,,,,
1501868631196000000,,,,,,,,,,,,,,,1132600.0,1517077.0,,,,,,,,
1501868631198000000,,,,,,,,,,,,,,,719764.0,1023257.0,,,,,,,,
1501868631201000000,,,,,,,,,,,,,,,800211.0,633540.0,,,,,,,,
1501868631203000000,,,,,,,,,,,,,,,767490.0,470441.0,,,,,,,,
1501868631205000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631208000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631210000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631212000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631215000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631217000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631219000000,,,,,,,,,,,,,,,1.0,1378.0,,,,,,,,
1501868631222000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631224000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631226000000,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
1501868631229000000,,,,,,,,,,,,,,,6440743.0,8148239.0,,,,,,,,
1501868631231000000,,,,,,,,,,,,,,,7770870.0,7758503.0,,,,,,,,
1501868631327000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631329000000,,,,,7.0,5.0,,,,,,,,,,,,,,,,,,
1501868631332000000,,,,,3493955.0,4299001.0,,,,,,,,,,,,,,,,,,
1501868631334000000,,,,,2845366.0,3053613.0,,,,,,,,,,,,,,,,,,
1501868631337000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631339000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631342000000,,,,,714179.0,7229021.0,,,,,,,,,,,,,,,,,,
1501868631344000000,,,,,613731.0,6837441.0,,,,,,,,,,,,,,,,,,
1501868631347000000,,,,,1278413.0,1.0,,,,,,,,,,,,,,,,,,
1501868631349000000,,,,,1058898.0,1.0,,,,,,,,,,,,,,,,,,
1501868631351000000,,,,,920895.0,141571.0,,,,,,,,,,,,,,,,,,
1501868631354000000,,,,,1100081.0,123026.0,,,,,,,,,,,,,,,,,,
1501868631356000000,,,,,911512.0,1.0,,,,,,,,,,,,,,,,,,
1501868631358000000,,,,,838403.0,1.0,,,,,,,,,,,,,,,,,,
1501868631361000000,,,,,836029.0,17602.0,,,,,,,,,,,,,,,,,,
1501868631363000000,,,,,1023200.0,15987.0,,,,,,,,,,,,,,,,,,
1501868631365000000,,,,,861678.0,1.0,,,,,,,,,,,,,,,,,,
1501868631368000000,,,,,1038436.0,1.0,,,,,,,,,,,,,,,,,,
1501868631370000000,,,,,1032444.0,147119.0,,,,,,,,,,,,,,,,,,
1501868631372000000,,,,,1094783.0,136645.0,,,,,,,,,,,,,,,,,,
1501868631375000000,,,,,1056599.0,1.0,,,,,,,,,,,,,,,,,,
1501868631377000000,,,,,1154093.0,1.0,,,,,,,,,,,,,,,,,,
1501868631379000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631382000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631384000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631387000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631389000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631391000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631394000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631396000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631398000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631401000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631403000000,,,,,8308266.0,8180276.0,,,,,,,,,,,,,,,,,,
1501868631405000000,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1501868631413000000,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1501868631415000000,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0
1501868631417000000,,,,,,,,,,,,,,,,,,,,,,,1085033.0,768744.0
1501868631420000000,,,,,,,,,,,,,,,,,,,,,,,950419.0,831703.0
1501868631422000000,,,,,,,,,,,,,,,,,,,,,,,1042101.0,1395816.0
1501868631425000000,,,,,,,,,,,,,,,,,,,,,,,890048.0,1090863.0
1501868631427000000,,,,,,,,,,,,,,,,,,,,,,,1236369.0,1092784.0
1501868631430000000,,,,,,,,,,,,,,,,,,,,,,,945245.0,912189.0
1501868631432000000,,,,,,,,,,,,,,,,,,,,,,,605104.0,656078.0
1501868631434000000,,,,,,,,,,,,,,,,,,,,,,,1168434.0,989465.0
1501868631437000000,,,,,,,,,,,,,,,,,,,,,,,146432.0,1033061.0
1501868631439000000,,,,,,,,,,,,,,,,,,,,,,,136012.0,1095408.0
1501868631443000000,,,,,,,,,,,,,,,,,,,,,,,1.0,1056297.0
1501868631445000000,,,,,,,,,,,,,,,,,,,,,,,1.0,1155032.0
1501868631447000000,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1501868631449000000,,,,,,,,,,,,,,,,,,,,,,,896281.0,1368369.0
1501868631452000000,,,,,,,,,,,,,,,,,,,,,,,1076786.0,1146159.0
1501868631454000000,,,,,,,,,,,,,,,,,,,,,,,614176.0,538923.0
1501868631456000000,,,,,,,,,,,,,,,,,,,,,,,808864.0,1042796.0
1501868631459000000,,,,,,,,,,,,,,,,,,,,,,,407033.0,943392.0
1501868631461000000,,,,,,,,,,,,,,,,,,,,,,,632500.0,491920.0
1501868631463000000,,,,,,,,,,,,,,,,,,,,,,,1056308.0,486207.0
1501868631466000000,,,,,,,,,,,,,,,,,,,,,,,1111963.0,390069.0
1501868631468000000,,,,,,,,,,,,,,,,,,,,,,,1023475.0,703772.0
1501868631470000000,,,,,,,,,,,,,,,,,,,,,,,1260907.0,475689.0
1501868631473000000,,,,,,,,,,,,,,,,,,,,,,,790273.0,579393.0
1501868631475000000,,,,,,,,,,,,,,,,,,,,,,,1296678.0,385983.0
1501868631477000000,,,,,,,,,,,,,,,,,,,,,,,1257024.0,468936.0
1501868631480000000,,,,,,,,,,,,,,,,,,,,,,,807391.0,517427.0
1501868631482000000,,,,,,,,,,,,,,,,,,,,,,,1035282.0,893434.0
1501868631484000000,,,,,,,,,,,,,,,,,,,,,,,1515854.0,1129073.0
1501868631487000000,,,,,,,,,,,,,,,,,,,,,,,1023751.0,718167.0
1501868631489000000,,,,,,,,,,,,,,,,,,,,,,,633471.0,799385.0
1501868631491000000,,,,,,,,,,,,,,,,,,,,,,,469761.0,767246.0
1501868632379000000,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1501868632381000000,,,,,,,,,,,,,,,,,,,8.0,10.0,,,,
1501868632384000000,,,,,,,,,,,,,,,,,,,1100147.0,612272.0,,,,
1501868632386000000,,,,,,,,,,,,,,,,,,,756293.0,305725.0,,,,
1501868632388000000,,,,,,,,,,,,,,,,,,,765681.0,1361347.0,,,,
1501868632391000000,,,,,,,,,,,,,,,,,,,1558184.0,633958.0,,,,
1501868632393000000,,,,,,,,,,,,,,,,,,,944123.0,786108.0,,,,
1501868632395000000,,,,,,,,,,,,,,,,,,,1310376.0,1054894.0,,,,
1501868632397000000,,,,,,,,,,,,,,,,,,,861839.0,1124789.0,,,,
1501868632400000000,,,,,,,,,,,,,,,,,,,1353237.0,1015374.0,,,,
1501868632402000000,,,,,,,,,,,,,,,,,,,137112.0,921091.0,,,,
1501868632404000000,,,,,,,,,,,,,,,,,,,119150.0,1094080.0,,,,
1501868632407000000,,,,,,,,,,,,,,,,,,,1.0,912761.0,,,,
1501868632409000000,,,,,,,,,,,,,,,,,,,1.0,839734.0,,,,
1501868632411000000,,,,,,,,,,,,,,,,,,,715560.0,1072562.0,,,,
1501868632413000000,,,,,,,,,,,,,,,,,,,1017122.0,1363481.0,,,,
1501868632416000000,,,,,,,,,,,,,,,,,,,870301.0,872538.0,,,,
1501868632418000000,,,,,,,,,,,,,,,,,,,955883.0,973576.0,,,,
1501868632420000000,,,,,,,,,,,,,,,,,,,810208.0,566169.0,,,,
1501868632422000000,,,,,,,,,,,,,,,,,,,788740.0,799324.0,,,,
1501868632425000000,,,,,,,,,,,,,,,,,,,1140515.0,729670.0,,,,
1501868632427000000,,,,,,,,,,,,,,,,,,,738332.0,733353.0,,,,
1501868632429000000,,,,,,,,,,,,,,,,,,,1265679.0,547757.0,,,,
1501868632432000000,,,,,,,,,,,,,,,,,,,807755.0,867933.0,,,,
1501868632434000000,,,,,,,,,,,,,,,,,,,1249944.0,649316.0,,,,
1501868632436000000,,,,,,,,,,,,,,,,,,,1069766.0,719245.0,,,,
1501868632438000000,,,,,,,,,,,,,,,,,,,928355.0,1193692.0,,,,
1501868632441000000,,,,,,,,,,,,,,,,,,,812971.0,795769.0,,,,
1501868632443000000,,,,,,,,,,,,,,,,,,,641419.0,636827.0,,,,
1501868632446000000,,,,,,,,,,,,,,,,,,,999748.0,1005460.0,,,,
1501868632448000000,,,,,,,,,,,,,,,,,,,602519.0,910904.0,,,,
1501868632451000000,,,,,,,,,,,,,,,,,,,739954.0,571456.0,,,,
1501868632453000000,,,,,,,,,,,,,,,,,,,1190816.0,829591.0,,,,
1501868632456000000,,,,,,,,,,,,,,,,,,,1157375.0,908938.0,,,,
1501868632984000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868632986000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868632988000000,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,
1501868632991000000,,,3820190.0,4053778.0,,,,,,,,,,,,,0.0,0.0,,,,,,
1501868632993000000,,,3814852.0,3422321.0,,,,,,,,,,,,,,,,,,,,
1501868632995000000,,,0.0,0.0,,,,,,,,,,,,,8.0,9.0,,,,,,
1501868632998000000,,,0.0,0.0,,,,,,,,,,,,,1076707.0,690468.0,,,,,,
1501868633000000000,,,866283.0,735092.0,,,,,,,,,,,,,993618.0,616545.0,,,,,,
1501868633002000000,,,1060909.0,902122.0,,,,,,,,,,,,,,,,,,,,
1501868633003000000,,,,,,,,,,,,,,,,,874894.0,1271111.0,,,,,,
1501868633005000000,,,1024339.0,1143677.0,,,,,,,,,,,,,1134646.0,979070.0,,,,,,
1501868633007000000,,,1527938.0,426194.0,,,,,,,,,,,,,,,,,,,,
1501868633008000000,,,,,,,,,,,,,,,,,734945.0,865694.0,,,,,,
1501868633009000000,,,785615.0,945979.0,,,,,,,,,,,,,,,,,,,,
1501868633010000000,,,,,,,,,,,,,,,,,901741.0,1061432.0,,,,,,
1501868633012000000,,,1054043.0,1309627.0,,,,,,,,,,,,,1143601.0,1023846.0,,,,,,
1501868633014000000,,,1125744.0,859448.0,,,,,,,,,,,,,,,,,,,,
1501868633015000000,,,,,,,,,,,,,,,,,425954.0,1527163.0,,,,,,
1501868633016000000,,,1016254.0,1350860.0,,,,,,,,,,,,,,,,,,,,
1501868633017000000,,,,,,,,,,,,,,,,,7245989.0,710691.0,,,0.0,0.0,,
1501868633019000000,,,929009.0,949558.0,,,,,,,,,,,,,,,,,8.0,10.0,,
1501868633020000000,,,,,,,,,,,,,,,,,6858252.0,613366.0,,,,,,
1501868633021000000,,,1118102.0,1374916.0,,,,,,,,,,,,,,,,,,,,
1501868633022000000,,,,,,,,,,,,,,,,,,,,,1119937.0,912071.0,,
1501868633023000000,,,776603.0,1240112.0,,,,,,,,,,,,,1.0,1276604.0,,,,,,
1501868633024000000,,,,,,,,,,,,,,,,,,,,,903771.0,1040294.0,,
1501868633025000000,,,732671.0,800349.0,,,,,,,,,,,,,1.0,1063524.0,,,,,,
1501868633027000000,,,,,,,,,,,,,,,,,,,,,890485.0,1195352.0,,
1501868633028000000,,,1084618.0,1235070.0,,,,,,,,,,,,,753912.0,910784.0,,,,,,
1501868633029000000,,,,,,,,,,,,,,,,,,,,,734566.0,1271735.0,,
1501868633030000000,,,905860.0,943199.0,,,,,,,,,,,,,930760.0,715357.0,,,,,,
1501868633032000000,,,652420.0,602448.0,,,,,,,,,,,,,,,,,949376.0,928859.0,,
1501868633033000000,,,,,,,,,,,,,,,,,1038338.0,653890.0,,,,,,
1501868633034000000,,,,,,,,,,,,,,,,,,,,,1374857.0,1118075.0,,
1501868633035000000,,,987717.0,1174632.0,,,,,,,,,,,,,823376.0,814248.0,,,,,,
1501868633037000000,,,0.0,0.0,,,,,,,,,,,,,993668.0,1941662.0,,,1240693.0,776862.0,,
1501868633039000000,,,,,,,,,,,,,,,,,,,,,800585.0,732650.0,,
1501868633040000000,,,0.0,0.0,,,,,,,,,,,,,1220137.0,1408735.0,,,,,,
1501868633041000000,,,,,,,,,,,,,,,,,,,,,16901.0,841481.0,,
1501868633042000000,,,0.0,0.0,,,,,,,,,,,,,753540.0,1311171.0,,,,,,
1501868633043000000,,,,,,,,,,,,,,,,,,,,,15342.0,1029604.0,,
1501868633044000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868633045000000,,,,,,,,,,,,,,,,,954669.0,1376538.0,,,,,,
1501868633046000000,,,,,,,,,,,,,,,,,,,,,1.0,861186.0,,
1501868633047000000,,,0.0,0.0,,,,,,,,,,,,,601254.0,1378389.0,,,,,,
1501868633048000000,,,,,,,,,,,,,,,,,,,,,1.0,1046206.0,,
1501868633049000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868633050000000,,,,,,,,,,,,,,,,,824554.0,901230.0,,,543921.0,1214369.0,,
1501868633051000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868633052000000,,,,,,,,,,,,,,,,,995931.0,1490321.0,,,,,,
1501868633053000000,,,,,,,,,,,,,,,,,,,,,719348.0,573269.0,,
1501868633054000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868633055000000,,,,,,,,,,,,,,,,,771180.0,950563.0,,,1057308.0,1104628.0,,
1501868633056000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868633057000000,,,,,,,,,,,,,,,,,1023579.0,2136065.0,,,669665.0,818473.0,,
1501868633058000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868633059000000,,,,,,,,,,,,,,,,,963984.0,2427412.0,,,1235552.0,821125.0,,
1501868633061000000,,,8358600.0,8170593.0,,,,,,,,,,,,,,,,,,,,
1501868633062000000,,,,,,,,,,,,,,,,,999372.0,2174199.0,,,1191638.0,670059.0,,
1501868633063000000,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1501868633064000000,,,,,,,,,,,,,,,,,795269.0,1410985.0,,,1181302.0,745115.0,,
1501868633066000000,,,,,,,,,,,,,,,,,1111393.0,1076846.0,,,1119449.0,446699.0,,
1501868633069000000,,,,,,,,,,,,,,,,,1125173.0,1724969.0,,,1131557.0,642963.0,,
1501868633071000000,,,,,,,,,,,,,,,,,980222.0,1682361.0,,,884212.0,618421.0,,
1501868633073000000,,,,,,,,,,,,,,,,,679361.0,1543898.0,,,791967.0,727333.0,,
1501868633076000000,,,,,,,,,,,,,,,,,,,,,1038822.0,784658.0,,
1501868633078000000,,,,,,,,,,,,,,,,,,,,,748132.0,610072.0,,
1501868633080000000,,,,,,,,,,,,,,,,,,,,,741572.0,548871.0,,
1501868633083000000,,,,,,,,,,,,,,,,,,,,,1180491.0,641950.0,,
1501868633085000000,,,,,,,,,,,,,,,,,,,,,1227169.0,532092.0,,
1501868633087000000,,,,,,,,,,,,,,,,,,,,,793980.0,685576.0,,
1501868633089000000,,,,,,,,,,,,,,,,,,,,,565165.0,1162632.0,,
1501868633092000000,,,,,,,,,,,,,,,,,,,,,964957.0,425539.0,,
1501868633094000000,,,,,,,,,,,,,,,,,,,,,668386.0,973536.0,,
1501868633971000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501868633973000000,,,,,,,,,,,,,7.0,5.0,,,,,,,,,,
1501868633976000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501868633978000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501868633980000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
1501868633983000000,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
